studentLogID,studentID,topicID,categoryID,difficultyOffset,createdAt
"X'BA0B488A874043FC95FE75FAAE0E4A35'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.22,2024-04-10 10:59:08
"X'BA2E7FCD3A134F0FB413AD28D86F415E'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.08,2024-04-09 08:01:50
"X'BA8323E2736F40A49E4F857FC89AE138'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.25,2024-04-09 13:47:09
"X'BB1E7EDD28BF4A5B9C5094AE35BF7210'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.29,2024-04-08 20:50:07
"X'BC3CEF235AA945FCA2D7D71376FE3895'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.10,2024-04-13 21:13:14
"X'BD03518F67FF44DDB5886FB7BD2AA0AD'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.20,2024-04-09 18:00:33
"X'BE37CF40EED3438E8E3C8E12C1793B8C'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.30,2024-04-03 12:40:21
"X'C00D8E4B240E4FBF9A9C16442316D21B'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.42,2024-04-03 12:53:37
"X'C0920F5620BF46E49FD15F5037D207FF'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.18,2024-04-05 12:40:21
"X'C0933EAE54D1434CA3F968D981AEF96C'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.31,2024-04-13 20:59:03
"X'C19B6CBF4E38449B8DA193294D0DD869'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.02,2024-04-07 22:32:21
"X'C3F02096D83D4B07AABD4D5F999D6228'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.12,2024-04-07 22:23:13
"X'C412CBE62B2B417EBD08BAB95BF102F9'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.03,2024-04-14 00:06:13
"X'C45A2F3A3DB249D59D92F72A8AD94193'","X'636C4FCD8F234C4689AB159D74558F06'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",0.10,2024-04-07 11:28:45
"X'C46FFE6CB1AB4C9AA066FF7F55E38134'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.17,2024-04-05 12:40:21
"X'C4A7EF9ADEA24418A869EBD415991EB7'","X'636C4FCD8F234C4689AB159D74558F06'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.04,2024-04-07 11:28:45
"X'C4C34CB38C5D4474B5190F8D99097024'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.15,2024-04-08 20:50:07
"X'C56F2BB8C9ED4F038EE7C56F756DBD0B'","X'19615372C715430B9B3CD260353DE91F'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.06,2024-04-10 17:24:07
"X'C7B55359F77447C5B05847C7D1BB36FF'","X'03F7799D5D5A4179B5434270C4C78CCD'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.07,2024-04-08 22:45:33
"X'C8A9ABF6ECB54546A9672A814CD3FBFA'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.22,2024-04-08 20:54:29
"X'C91C1143C27348769D0318DB58125E15'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.18,2024-04-07 14:07:27
"X'C95670AB02A84B8FA820130309751F24'","X'19615372C715430B9B3CD260353DE91F'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.26,2024-04-10 17:41:34
"X'C95B17E503D644EBB569F98BFB1A5EA1'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.32,2024-04-07 22:32:21
"X'C96E75A6905F4D97B5A025A16298AE5A'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.14,2024-04-03 13:45:00
"X'C996C1DED62140938305C0BC7F0B7EF4'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.02,2024-04-07 14:07:27
"X'CAC6945AD880456C91585E3150077908'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.12,2024-04-14 00:22:22
"X'CAF96E83755144A582B30DAA90F09A5F'","X'19615372C715430B9B3CD260353DE91F'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.12,2024-04-02 10:31:09
"X'CB70E58AC4A24A1A875F4B9CFDD14530'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.15,2024-04-05 12:54:13
"X'CBE8B453F34E473E94C03FF1D00C35D1'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.25,2024-04-03 13:40:59
"X'CCDF7B1158FC4BB98BEA68CDD9834DDB'","X'69911C8964764B1CBCB046D46A293C91'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.24,2024-04-08 16:50:15
"X'CD0537CAC1DA45C4B7FE3550A200E498'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.38,2024-04-08 17:43:22
"X'CD8BECE5D9334C088E3687BD58F3249E'","X'03F7799D5D5A4179B5434270C4C78CCD'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.06,2024-04-08 22:45:33
"X'CE6C922ED4FE45AD858059C14E3C6CAD'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.22,2024-04-10 10:59:08
"X'CECBD29FFF0140D1A9D5C33946E83770'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.01,2024-04-05 18:15:24
"X'CFE8CA0B67B74850A3978056DB32B8B0'","X'69911C8964764B1CBCB046D46A293C91'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.13,2024-04-08 16:50:15
"X'D29B826D7F3E49A99E42462EE20BE1F4'","X'78D85F444FB64F24A31945F2675109D2'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.30,2024-04-08 22:25:38
"X'D3D1C25CCFF140CCAAB06DE6CECB0329'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.38,2024-04-03 13:40:59
"X'D4217641DB6441D69E098CE0B6593D85'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.29,2024-04-03 12:53:37
"X'D6343FD33F6D486FAE96D57C12C7D039'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.41,2024-04-08 17:45:48
"X'D7065491C1BF4D169A78B5BEC5F55C12'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.03,2024-04-08 20:31:28
"X'D72516687E6D490C98614AA927127A15'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.40,2024-04-13 12:57:01
"X'D868F6A4A8B240DE9DDA285B41DC8E8D'","X'19615372C715430B9B3CD260353DE91F'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.26,2024-04-02 10:31:09
"X'D8B53FB3CC5A4181AF1E8FBE92C15501'","X'B8F77824BF6A429DA4AD1A580BB30D49'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.30,2024-04-07 11:44:22
"X'D8C7FC8A173E4ACE96F77E0E4FC64E40'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.38,2024-04-13 20:59:03
"X'D8EDDDD469C3440E93D3FEFDAB9E362F'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.06,2024-04-13 21:13:14
"X'D9199869EE0545C78CF3E3A8EFB2D60A'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-05 11:45:16
"X'D96227C1531E43DFA2D90739F7BDCC1D'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.14,2024-04-13 13:08:53
"X'DAF9D3DF9C5C4BAEAFAA83CE1A94CD0A'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'417786202CD94EB89655C67365551278'",-0.03,2024-04-14 00:06:13
"X'DBE2200EF3DB47E590C52979EB8331AF'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.18,2024-04-10 10:40:58
"X'DC88F6235FCB4B868FA95FD16C470B70'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.18,2024-04-13 13:13:53
"X'DDA84F4F468B4D949666440B934AF613'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.38,2024-04-08 17:43:22
"X'DDF1B4035D9749889C7D792B9B7F3E04'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-09 08:19:07
"X'DE41277ECF1F4DAFB1B7DE8650097F8F'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.25,2024-04-05 11:45:16
"X'DEAD35EB216A494BB452FBD8D35EBC7C'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.10,2024-04-05 12:40:20
"X'DF8D8BD77727420D81E0C2658AD9D122'","X'78D85F444FB64F24A31945F2675109D2'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.30,2024-04-08 22:25:38
"X'DFCE9E89076C495C970BFE4EB3E60155'","X'636C4FCD8F234C4689AB159D74558F06'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.10,2024-04-07 11:28:45
"X'DFD14F82A53B4ED6A5B45BD73E10553A'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.04,2024-04-01 11:02:22
"X'E037A77CE65849D2B84621616E2B4B76'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.13,2024-04-08 20:54:29
"X'E1C2CE22276342F2B2BFF40438EA3ECD'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.42,2024-04-03 12:53:37
"X'E21E41ACEC0E4B7F8E67591379F3046D'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.06,2024-04-07 22:32:21
"X'E2DC3E3D740E4835AAEDE5385B6727F5'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.30,2024-04-01 13:56:28
"X'E2F2B6627F3740A78927C5DE313F3703'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.03,2024-04-10 15:12:37
"X'E3118C894DC44B889148F2D71CC49099'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.30,2024-04-03 12:40:21
"X'E3261A7143A3487883877DB6F63A1A98'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.30,2024-04-09 17:53:36
"X'E34A63BD2E124A80B6A2BC9232963732'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.16,2024-04-10 11:32:00
"X'E4306C6FEB6540D48EEB71417DED8D38'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.11,2024-04-13 13:13:08
"X'E5113E3CCBEE4DC298F7EF99135EEF05'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.10,2024-04-08 20:47:04
"X'E747060338B14C61BAE2730594ADF151'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.28,2024-04-03 12:50:27
"X'E7E68B5AE9D84A568C8112DDB6E759C9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.18,2024-04-07 14:07:27
"X'EAA44595BCE247FCAB01D10D035A1189'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.10,2024-04-13 13:09:42
"X'EAABF4C78DE04D5BB80C6E4F7F33630F'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.22,2024-04-04 13:27:05
"X'EAFE50FCB38043CB8C914F085A42B445'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.01,2024-04-13 12:57:01
"X'EC1FEED5E4814266B7884BB463399648'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.18,2024-04-13 13:11:44
"X'ECCCB7AE77244107802F552EBF72621B'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.22,2024-04-01 11:02:22
"X'ECDB6A97E6A34D78AE2FEDA22F72943A'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.08,2024-04-13 12:57:01
"X'ED5DC236353047E3A9F60DC3E1DE71C7'","X'19615372C715430B9B3CD260353DE91F'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-10 17:35:54
"X'F19006747067426EA6FB9EFB4A9D1117'","X'78D85F444FB64F24A31945F2675109D2'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.34,2024-04-08 23:22:04
"X'F214751912B941699C82E4945FD478FC'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.07,2024-04-07 22:23:13
"X'F22902E54D9F43E0917C3D5E8FF3A86D'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.47,2024-04-13 13:06:17
"X'F2951BDA6A52433A85467A761A02B6A6'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.16,2024-04-08 20:47:04
"X'F54D829561CD4EE8B804CD93F9AF5AB5'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.18,2024-04-07 22:05:54
"X'F56B75A606AB48B8B117D4880BFB53EE'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",0.10,2024-04-09 17:53:36
"X'F61F115E314E4DC99B0C58442520DBF8'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.52,2024-04-05 12:40:21
"X'F686935BB1B84204B4F0F3167E033CE0'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.42,2024-04-03 12:50:27
"X'F78A47C30C734940BE508DB6F52D194C'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.22,2024-04-13 23:34:13
"X'F87E5AF051D94BED9846240B907D319B'","X'78D85F444FB64F24A31945F2675109D2'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.25,2024-04-08 23:38:12
"X'F8A4298CD2BB4E639CC4536FC1D00FD2'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.38,2024-04-03 12:50:27
"X'FB397D0A97B541BC9F6965C4B374BC3C'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.21,2024-04-09 13:47:09
"X'FCB70CC01BE442728D8D2C3D5584B63D'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.38,2024-04-08 17:43:22
"X'FD526679B3FF4703865CBF2694F9CDBA'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.25,2024-04-03 13:29:24
"X'FD96229D4F0F45B78D06FD19D975C409'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.10,2024-04-13 13:06:17
"X'FDF2CF14553F4C73B4A1F70EE725EE98'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.26,2024-04-09 08:05:46
"X'FE118099D1D84970BBA86C741E1BCDE6'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.22,2024-04-04 13:27:05
"X'FE81FF33B7A9473994933F594BF54CBB'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.15,2024-04-09 08:14:19
"X'FEA05A4F2DC2436FA05BC1CDF8EFD85A'","X'19615372C715430B9B3CD260353DE91F'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.23,2024-04-10 17:35:54
"X'FF16F0EA97444A8FBECF7B3A40AE7E83'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.38,2024-04-13 20:59:03
"X'FFC493ACA8064D4D9F5B021506864AC6'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.21,2024-04-01 13:56:28
"X'FFF4554D84B54B239AA16AA94A5CC1CD'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.21,2024-04-09 13:47:09
